X,Y,OBJECTID,Watershed,Waterbody,Latitude,Longitude,Collection,SampleDept,FTS42,FTS42Flag,FTS62,FTS62Flag,FTS82,FTS82Flag,FOSA,FOSAFlag,NEtFOSAA,NMeFOSAA,PFBA,PFBAFlag,PFBS,PFBSFlag,PFDA,PFDAFlag,PFDoA,PFDoAFlag,PFDS,PFDSFlag,PFHpA,PFHpAFlag,PFHpS,PFHpSFlag,PFHxA,PFHxAFlag,PFHxS,PFHxSFlag,PFNA,PFNAFlag,PFNS,PFNSFlag,PFOA,PFOAFlag,PFOS,PFOSFlag,PFPeA,PFPeAFlag,PFPeS,PFPeSFlag,PFTeA,PFTeAFlag,PFTriA,PFTriAFlag,PFUnA,PFUnAFlag,PF3ONS9Cl,ADONA,ADONAFlag,GenX,GenXFlag,FTCA53,NEtFOSAAFlag,NMeFOSAAFlag,PF3OUdS11Cl,PF3OUdS11ClFlag,PF3ONS9ClFlag,FTCA53Flag
-85.2685200000979,43.4482499998377,1243,Muskegon,Tamarack Lake,43.44825,-85.26852,2021/04/13 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,0.979,K,1.02,K,1.02,K,1.02,K,1.02,K,1.33,"J, Q",1.02,K,1.1,"J, Q",1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-85.27080000002,43.444120000038,1244,Muskegon,Tamarack Lake,43.44412,-85.2708,2021/04/13 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,2.63,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.13,"J, Q",1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.3676000001399,43.1885299999596,1245,Flint,N.B. Flint River,43.18853,-83.3676,2021/05/04 00:00:00+00, ,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,1.77,J,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,K,1.08,K, ,K,K,1.08,K,K,Not Measured
-83.3514000004096,43.1596900000935,1246,Flint,S.B. Flint River,43.15969,-83.3514,2021/05/04 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,1.89,J,1.84,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.78,"J, Q",1.06,K,1.06,K,1.06,K,1.06,K,1.63,"J, Q",1.41,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.68279999992,43.0345399997213,1247,Flint,Flint River,43.03454,-83.6828,2021/05/04 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,2.96,J,2.29,"J, Q",1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.09,"J, Q",1.06,K,1.06,K,1.06,K,1.09,J,4.31, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.8656999996552,43.2350399998961,1248,Flint,Flint River,43.23504,-83.8657,2021/05/04 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,3.8,J,8.24, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,7.3, ,1.78,J,1.04,K,1.04,K,2.62,J,4.84,Q,4.17, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6544999997751,43.0761999999301,1249,Flint,Flint River,43.0762,-83.6545,2021/05/04 00:00:00+00, ,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,2.85,J,1.77,"J, Q",1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.72,J,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,K,1.01,K, ,K,K,1.01,K,K,Not Measured
-83.3067000003047,43.058280000022,1250,Flint,S.B. Flint River,43.05828,-83.3067,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,2.18,J,1.53,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,"J, Q",1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.9539000002848,43.3088299997048,1251,Flint,Flint River,43.30883,-83.9539,2021/05/04 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,4.46, ,7.51, ,1.03,K,1.03,K,1.03,K,1.03,"J, Q",1.03,K,7.24, ,2.8,J,1.03,K,1.03,K,2.87,J,6.96, ,4.24, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.6936999998551,43.0034700004402,1252,Flint,Thread Creek,43.00347,-83.6937,2021/05/04 00:00:00+00, ,1.09,K,1.09,K,1.09,K,1.09,K,1.09,1.09,3.41,J,3.29,J,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.77,"J, Q",1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,K,1.09,1.09,K,1.09,K, ,K,K,1.09,K,K,Not Measured
-83.5189999996502,43.1112500001874,1253,Flint,Flint River,43.11125,-83.519,2021/05/04 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,2.73,J,1.47,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.54,"J, Q",1.03,K,1.03,K,1.03,K,1.03,K,2,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.6564000001599,43.0934300003943,1254,Flint,Unnamed Trib by CRL,43.09343,-83.6564,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,3.51,J,3.52,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,2.35,"J, Q",1.8,"J, Q",1.07,K,1.07,K,3,J,3.58,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.4428000002198,43.0834699997408,1255,Flint,Hasler Creek,43.08347,-83.4428,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,3.19,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.3067000003047,43.0787899997587,1256,Flint,S.B. Flint River,43.07879,-83.3067,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,2.81,J,2.13,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,4.38,Q,1.07,K,1.07,K,1.07,K,1.07,K,2.17,J,2.54,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.7348000003197,43.0174100002714,1257,Flint,Flint River,43.01741,-83.7348,2021/05/04 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,3.3,J,2.96,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,2.35,J,2.51,"J, Q",1.03,K,1.03,K,1.3,J,4.85, ,2.86,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.9323999998601,43.2997999996703,1258,Flint,Flint River,43.2998,-83.9324,2021/05/04 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,3.69,J,8.1, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,6.73, ,2.5,J,1.06,K,1.06,K,2.26,J,5.65,Q,3.12,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.8779000001848,43.1761799997073,1259,Flint,Flint River,43.17618,-83.8779,2021/05/04 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,3.46,J,3.75,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,3.74,J,2.39,J,1.02,K,1.02,K,1.46,J,6.19, ,2.79,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.7613000001948,42.9731299997497,1260,Flint,Swartz Creek,42.97313,-83.7613,2021/05/04 00:00:00+00, ,1.08,K,1.29,"J, Q",1.08,K,1.08,K,1.08,1.08,4.19,J,3.41,J,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,2.43,J,2.35,J,1.08,K,1.08,K,2.12,J,1.63,J,1.09,J,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,K,1.08,K, ,K,K,1.08,K,K,Not Measured
-83.6986000000899,43.0136399999861,1261,Flint,Swartz Creek,43.01364,-83.6986,2021/05/04 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,4.22,J,5.12, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,3.4,"J, Q",2.02,J,1.06,K,1.06,K,2.12,J,6.95,Q,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.6944999998751,43.0176299996248,1262,Flint,Flint River,43.01763,-83.6945,2021/05/04 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,3.18,J,1.96,J,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,2.04,"J, Q",1.04,K,1.04,K,1.04,K,1.04,K,3.82,J,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6533000001948,43.0195799996173,1263,Flint,Gilkey Creek,43.01958,-83.6533,2021/05/04 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,5.78, ,5.11, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,5.6,Q,1.04,K,1.04,K,1.04,K,3.75,J,8.15, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6665000000749,43.0592299997647,1264,Flint,Flint River,43.05923,-83.6665,2021/05/04 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,2.43,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.39,"J, Q",1.06,K,1.06,K,1.06,K,1.06,K,2.13,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.6992661396206,43.0150101000361,1265,Flint,Swartz Creek,43.0150101,-83.69926614,2021/05/04 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,4.64, ,5.33, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,3.33,"J, Q",2.48,J,1.05,K,1.05,K,2.26,J,3.25,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.7287078201098,42.9714690796343,1266,Flint,Unnamed Trib to Swartz Creek,42.97146908,-83.72870782,2021/05/04 00:00:00+00, ,1.08,K,4.55, ,1.08,K,1.08,K,1.08,1.08,7.41, ,10.2, ,1.08,K,1.08,K,1.08,K,5.93, ,1.08,K,12.2, ,1.08,K,4.93, ,1.08,K,6.47, ,4.46, ,14.5, ,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,K,1.08,K, ,K,K,1.08,K,K,Not Measured
-83.7681067097568,42.9733916799821,1267,Flint,West Branch Swartz Creek,42.97339168,-83.76810671,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,3.25,J,2.2,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,2.54,J,1.07,K,1.07,K,1.07,K,1.52,J,2.64,J,2.58,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-84.0017000003547,43.3220000000001,1268,Shiawassee,Spaulding Drain,43.322,-84.0017,2021/05/04 00:00:00+00, ,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,4.16,J,8.57, ,1.08,K,1.08,K,1.08,K,1.08,K,1.08,K,8.38, ,2.74,J,1.08,K,1.08,K,2.94,J,6.52,Q,2.83,J,1.08,K,1.08,K,1.08,K,1.08,K,1.08,1.08,K,1.08,K, ,K,K,1.08,K,K,Not Measured
-83.9884868101182,43.3362760396076,1269,Shiawassee,Birch Run,43.33627604,-83.98848681,2021/05/04 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,3.36,J,2.65,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.94,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.7388000004196,42.9860599997692,1270,Flint,Swartz Creek,42.98606,-83.7388,2021/06/01 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,4.1, ,3.69,"J, Q",1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,3.45,"J, Q",2.63,J,1.02,K,1.02,K,1.71,J,3.49,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.68279999992,43.0345399997213,1271,Flint,Flint River,43.03454,-83.6828,2021/06/01 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,2.43,J,2.07,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.07,J,2.65,"J, Q",1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.8656999996552,43.2350399998961,1272,Flint,Flint River,43.23504,-83.8657,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,4.09,J,8.71, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,6.78, ,2.44,J,1.04,K,1.04,K,1.95,J,5.4, ,4.48, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6811999998801,43.0323500003523,1273,Flint,Gilkey Creek,43.03235,-83.6812,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,5.74, ,5.7, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,3.83,J,1.62,J,1.04,K,1.04,K,2.38,J,5.5, ,4.64, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6683000003447,43.0539700000156,1274,Flint,Kearsley Creek,43.05397,-83.6683,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,1.05,K,3.31,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,2.41,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.6544999997751,43.0761999999301,1275,Flint,Flint River,43.0762,-83.6545,2021/06/01 00:00:00+00, ,1,K,1,K,1,K,1,K,1,1,2.06,J,1.17,J,1,K,1,K,1,K,1,K,1,K,1,K,1,K,1,K,1,K,1,K,3.01,J,1,K,1,K,1,K,1,K,1,K,1,1,K,1,K, ,K,K,1,K,K,Not Measured
-83.3067000003047,43.058280000022,1276,Flint,S.B. Flint River,43.05828,-83.3067,2021/06/01 00:00:00+00, ,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,1.78,J,1.02,"J, Q",1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.11,"J, Q",1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,K,1.01,K, ,K,K,1.01,K,K,Not Measured
-83.6605000003747,43.0151599999341,1277,Flint,Gilkey Creek,43.01516,-83.6605,2021/06/01 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,6.14, ,5.16, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,6.67, ,1.02,K,1.02,K,1.02,K,4.33, ,13.4, ,6.12, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.9539000002848,43.3088299997048,1278,Flint,Flint River,43.30883,-83.9539,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,4.43, ,7.18, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,7.1, ,2.56,J,1.09,"J, Q",1.05,K,2.53,J,6.32, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.5399000002848,43.1829600003038,1279,Flint,Butternut Creek,43.18296,-83.5399,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,1.04,K,1.12,"J, Q",1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6755999997401,43.0428499998277,1280,Flint,Flint River,43.04285,-83.6756,2021/06/01 00:00:00+00, ,1,K,1,K,1,K,1,K,1,1,2.29,J,2.09,J,1,K,1,K,1,K,1,K,1,K,2.07,"J, Q",1,K,1,K,1,K,1,K,2.34,"J, Q",1,K,1,K,1,K,1,K,1,K,1,1,K,1,K, ,K,K,1,K,K,Not Measured
-83.7738200001928,43.0338199997932,1281,Flint,Flint River,43.03382,-83.77382,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,3.13,J,3.09,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,2.21,"J, Q",1.65,J,1.05,K,1.05,K,1.34,J,4.26, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.5189999996502,43.1112500001874,1282,Flint,Flint River,43.11125,-83.519,2021/06/01 00:00:00+00, ,0.974,K,0.974,K,0.974,K,0.974,K,0.974,0.974,2.63,J,1.2,J,0.974,K,0.974,K,0.974,K,0.974,K,0.974,K,1.8,"J, Q",0.974,K,0.974,K,0.974,K,0.974,K,2.12,J,0.974,K,0.974,K,0.974,K,0.974,K,0.974,K,0.974,0.974,K,0.974,K, ,K,K,0.974,K,K,Not Measured
-83.8853999998101,43.2777000003548,1283,Flint,Silver Creek,43.2777,-83.8854,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,4.42, ,4.87, ,1.05,K,1.05,K,1.05,K,1.7,"J, Q",1.05,K,6.73, ,6.42, ,1.05,K,1.05,K,2.55,"J, Q",2.45,J,3.66,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.4338999998851,43.1272099996418,1284,Flint,Flint River,43.12721,-83.4339,2021/06/01 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,1.72,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,2.11,"J, Q",1.02,K,1.02,K,1.02,K,1.46,"J, Q",1.79,J,2.26,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.6564000001599,43.0863199998681,1285,Flint,Cornwell Drain,43.08632,-83.6564,2021/06/01 00:00:00+00, ,1.05,K,1.98,J,1.49,J,1.05,K,1.05,1.05,12.4, ,1.05,K,1.14,"J, Q",1.05,K,1.05,K,10.6, ,1.05,K,12.8, ,3.04,J,1.52,"J, Q",1.05,K,8.09, ,98.1, ,16.8, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.7095000000249,43.0096399998861,1286,Flint,Flint River,43.00964,-83.7095,2021/06/01 00:00:00+00, ,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,2.26,J,1.98,"J, Q",1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.84,"J, Q",2.23,J,1.01,K,1.01,K,1.01,K,7.5, ,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,K,1.01,K, ,K,K,1.01,K,K,Not Measured
-83.595899999885,43.0406400004357,1287,Flint,Kearsley Creek,43.04064,-83.5959,2021/06/01 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,2.61,J,2.18,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,1.71,"J, Q",1.41,"J, Q",1.03,K,1.03,K,1.71,"J, Q",1.03,K,1.34,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.3067000003047,43.0787899997587,1288,Flint,S.B. Flint River,43.07879,-83.3067,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,2.36,J,1.78,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,3.3,"J, Q",1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,2.51,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.635099999965,43.0257200003778,1289,Flint,Gilkey Creek,43.02572,-83.6351,2021/06/01 00:00:00+00, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,4.94, ,3.05,J,1.06,K,1.06,K,1.06,K,1.06,K,1.06,K,4.61,Q,1.14,J,1.06,K,1.06,K,3.04,"J, Q",3.45,J,4.53, ,1.06,K,1.06,K,1.06,K,1.06,K,1.06,1.06,K,1.06,K, ,K,K,1.06,K,K,Not Measured
-83.9867000002048,42.9781799997073,1290,Flint,Rush Creek,42.97818,-83.9867,2021/06/01 00:00:00+00, ,1.1,K,1.1,K,1.1,K,1.1,K,1.1,1.1,6.29, ,2.53,J,1.27,"J, Q",1.1,K,1.1,K,2.2,"J, Q",1.1,K,19.9, ,1.1,K,1.1,K,1.1,K,5.07, ,2,J,12.6, ,1.1,K,1.1,K,1.1,K,1.1,K,1.1,1.1,K,1.1,K, ,K,K,1.1,K,K,Not Measured
-83.7348000003197,43.0174100002714,1291,Flint,Flint River,43.01741,-83.7348,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,3.06,J,1.59,J,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.79,"J, Q",2.01,"J, Q",1.04,K,1.04,K,1.04,K,5.39, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.703899999885,43.0143599999141,1292,Flint,Flint River,43.01436,-83.7039,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,2.57,J,1.89,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.83,"J, Q",2.54,J,1.05,K,1.05,K,1.05,K,9.57, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.7201999997301,43.0107499998127,1293,Flint,Flint River,43.01075,-83.7202,2021/06/01 00:00:00+00, ,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,2.4,J,2.2,J,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.55,"J, Q",1.95,J,1.02,K,1.02,K,1.02,K,6.92,Q,1.02,K,1.02,K,1.02,K,1.02,K,1.02,K,1.02,1.02,K,1.02,K, ,K,K,1.02,K,K,Not Measured
-83.8779000001848,43.1761799997073,1294,Flint,Flint River,43.17618,-83.8779,2021/06/01 00:00:00+00, ,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,3.09,J,3.93,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,K,3.47,"J, Q",2.07,"J, Q",1.07,K,1.07,K,1.82,J,6.97, ,2.42,J,1.07,K,1.07,K,1.07,K,1.07,K,1.07,1.07,K,1.07,K, ,K,K,1.07,K,K,Not Measured
-83.3042000001299,42.9710199995734,1295,Flint,Kintz Creek,42.97102,-83.3042,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.8634525300102,43.1872854902333,1296,Flint,Brent Run,43.18728549,-83.86345253,2021/06/01 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,2.24,J,2.09,"J, Q",1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,2.09,"J, Q",1.04,K,1.04,K,1.04,K,2.43,J,8.8, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.6944999998751,43.0176299996248,1297,Flint,Flint River,43.01763,-83.6945,2021/06/01 00:00:00+00, ,0.985,K,0.985,K,0.985,K,0.985,K,0.985,0.985,2.63,J,1.4,J,0.985,K,0.985,K,0.985,K,0.985,K,0.985,K,0.985,K,2.56,"J, Q",0.985,K,0.985,K,0.985,K,10.6, ,0.985,K,0.985,K,0.985,K,0.985,K,0.985,K,0.985,0.985,K,0.985,K, ,K,K,0.985,K,K,Not Measured
-83.9869000004346,42.9922399996763,1298,Flint,Unnamed Trib to Rush Creek,42.99224,-83.9869,2021/06/01 00:00:00+00, ,0.995,K,0.995,K,0.995,K,0.995,K,0.995,0.995,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,K,0.995,0.995,K,0.995,K, ,K,K,0.995,K,K,Not Measured
