DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059926,Perfluoropentanedioic acid,376-73-8,CCUWGJDGLACFQT-UHFFFAOYSA-N,Hexafluoropentanedioic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(O)=O,"InChI=1S/C5H2F6O4/c6-3(7,1(12)13)5(10,11)4(8,9)2(14)15/h(H,12,13)(H,14,15)",C5H2F6O4,240.057,239.985728,66,,67,,1,5/460,1.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3065586,"2,2,3,3,4,4,4-Heptafluorobutyl methacrylate",13695-31-3,VIEHKBXCWMMOOU-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H7F7O2/c1-4(2)5(16)17-3-6(9,10)7(11,12)8(13,14)15/h1,3H2,2H3",C8H7F7O2,268.131,268.033427,62,,58,,1,4/471,1.0,471
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379859,6-(Perfluorohexyl)hexanol,161981-35-7,PYOIUKBYPXQLLT-UHFFFAOYSA-N,"7,7,8,8,9,9,10,10,11,11,12,12,12-Tridecafluorododecan-1-ol",OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H13F13O/c13-7(14,5-3-1-2-4-6-26)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h26H,1-6H2",C12H13F13O,420.214,420.075881,29,,30,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50620171,"1H,1H-Perfluorohexylamine",355-34-0,FDIHRNYGDZQEAV-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexan-1-amine",NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H4F11N/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h1,18H2",C6H4F11N,299.087,299.016809,30,,22,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00379925,Perfluorononanoyl chloride,52447-23-1,MPWXHQITWLFMQM-UHFFFAOYSA-N,Heptadecafluorononanoyl chloride,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,"InChI=1S/C9ClF17O/c10-1(28)2(11,12)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)27",C9ClF17O,482.52,481.936621,32,,37,,2,118/468,25.0,468
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60188833,Perfluoro-1-decene,35328-43-9,IMVVEWPCRIJQCA-UHFFFAOYSA-N,"1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Icosafluorodec-1-ene",FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10F20/c11-1(2(12)13)3(14,15)4(16,17)5(18,19)6(20,21)7(22,23)8(24,25)9(26,27)10(28,29)30",C10F20,500.078,499.968063,34,,28,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059829,Perfluorooctanoyl fluoride,335-66-0,ZILWJLIFAGWGLE-UHFFFAOYSA-N,Pentadecafluorooctanoyl fluoride,FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8F16O/c9-1(25)2(10,11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)24",C8F16O,416.061,415.969365,75,,46,,1,22/462,5.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60380390,"2,2,2-Trifluoroethyl perfluorobutanesulfonate",79963-95-4,KJGYBFLEIPDFNQ-UHFFFAOYSA-N,"2,2,2-Trifluoroethyl nonafluorobutane-1-sulfonate",FC(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H2F12O3S/c7-2(8,9)1-21-22(19,20)6(17,18)4(12,13)3(10,11)5(14,15)16/h1H2",C6H2F12O3S,382.12,381.953303,33,,50,,2,43/462,9.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10461880,"1H,2H-Hexafluorocyclopentene",1005-73-8,FHQKLIHFKVAEEP-UHFFFAOYSA-N,"3,3,4,4,5,5-Hexafluorocyclopent-1-ene",FC1(F)C=CC(F)(F)C1(F)F,"InChI=1S/C5H2F6/c6-3(7)1-2-4(8,9)5(3,10)11/h1-2H",C5H2F6,176.061,176.006069,35,,33,,1,0/162,0.0,162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90660157,Perfluoro-tert-butyl isobutyrate,914637-43-7,SYZHJJUWVLPDLN-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-yl 2-methylpropanoate",CC(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C8H7F9O2/c1-3(2)4(18)19-5(6(9,10)11,7(12,13)14)8(15,16)17/h3H,1-2H3",C8H7F9O2,306.128,306.030233,16,,12,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5075230,"1H,6H-Perfluorohexane",336-07-2,UYDBQWIWVMBDME-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6-Dodecafluorohexane",FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C6H2F12/c7-1(8)3(11,12)5(15,16)6(17,18)4(13,14)2(9)10/h1-2H",C6H2F12,302.063,301.996488,36,,42,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7040150,Perfluorohexanesulfonic acid,355-46-4,QZHDEAJFRJCDMF-UHFFFAOYSA-N,Tridecafluorohexane-1-sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF13O3S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H,20,21,22)",C6HF13O3S,400.11,399.943881,175,78,67,,1,20/461,4.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70184725,Perflubrodec,307-43-7,JCAULFRGWRHHIG-UHFFFAOYSA-N,"1-Bromo-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-henicosafluorodecane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,"InChI=1S/C10BrF21/c11-9(28,29)7(24,25)5(20,21)3(16,17)1(12,13)2(14,15)4(18,19)6(22,23)8(26,27)10(30,31)32",C10BrF21,598.98,597.884804,59,,40,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047566,Perfluoro-1-iodohexane,355-43-1,BULLJMKUVKYZDJ-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-6-iodohexane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C6F13I/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20",C6F13I,445.95,445.883710,97,,99,,1,29/505,6.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80562292,Perfluorobutanol,3056-01-7,QXJCOPITNGTALI-UHFFFAOYSA-N,Nonafluorobutan-1-ol,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF9O/c5-1(6,3(9,10)11)2(7,8)4(12,13)14/h14H",C4HF9O,236.037,235.988368,22,,15,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30182964,(Perfluorocyclohexyl)methanol,28788-68-3,ZFHKTQUHJNUDNH-UHFFFAOYSA-N,(Undecafluorocyclohexyl)methanol,OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C7H3F11O/c8-2(1-19)3(9,10)5(13,14)7(17,18)6(15,16)4(2,11)12/h19H,1H2",C7H3F11O,312.082,312.000825,51,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80371164,"Perfluoro(2-(2-propoxypropoxy)-1H,1H-propan-1-ol)",14548-74-4,URIUSGOUQUQAMG-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propan-1-ol",OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1S/C9H3F17O3/c10-2(1-27,5(14,15)16)28-9(25,26)4(13,7(20,21)22)29-8(23,24)3(11,12)6(17,18)19/h27H,1H2",C9H3F17O3,482.093,481.981073,33,,41,,2,86/298,29.0,298
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90448210,2H-Perfluoro(2-methylpentane),30320-28-6,MEJBVGIZGKKPCW-UHFFFAOYSA-N,"1,1,1,2,2,3,3,5,5,5-Decafluoro-4-(trifluoromethyl)pentane",FC(F)(F)C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF13/c7-2(8,5(15,16)6(17,18)19)1(3(9,10)11)4(12,13)14/h1H",C6HF13,320.053,319.987066,32,,25,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40379666,N-Methyl-N-trimethylsilylheptafluorobutyramide,53296-64-3,CMXKINNDZCNCEI-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluoro-N-methyl-N-(trimethylsilyl)butanamide",CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)[Si](C)(C)C,"InChI=1S/C8H12F7NOSi/c1-16(18(2,3)4)5(17)6(9,10)7(11,12)8(13,14)15/h1-4H3",C8H12F7NOSi,299.264,299.057638,36,1,37,,2,6/461,1.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80157187,Hexafluoroisopropyl methyl ether,13171-18-1,VNXYDFNVQBICRO-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-methoxypropane",COC(C(F)(F)F)C(F)(F)F,"InChI=1S/C4H4F6O/c1-11-2(3(5,6)7)4(8,9)10/h2H,1H3",C4H4F6O,182.065,182.016634,48,3,73,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20440585,1-(Perfluorohexyl)octane,133331-77-8,WRYIIOKOQSICTB-UHFFFAOYSA-N,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorotetradecane",CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C14H17F13/c1-2-3-4-5-6-7-8-9(15,16)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h2-8H2,1H3",C14H17F13,432.269,432.112267,53,,37,,1,7/460,2.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059919,1-Bromopentadecafluoroheptane,375-88-2,VPQQZKWYZYVTMU-UHFFFAOYSA-N,"1-Bromo-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoroheptane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,"InChI=1S/C7BrF15/c8-6(19,20)4(15,16)2(11,12)1(9,10)3(13,14)5(17,18)7(21,22)23",C7BrF15,448.957,447.894385,63,,55,,1,3/460,1.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40204489,Perfluorooct-1-ene,559-14-8,YCBPKOZNGFQMPB-UHFFFAOYSA-N,"1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-1-ene",FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8F16/c9-1(2(10)11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)24",C8F16,400.062,399.974451,38,,46,,1,11/471,2.0,471
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50469320,Perfluorohexanesulfonamide,41997-13-1,WDZLGCSJJWEQJO-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H2F13NO2S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H2,20,21,22)",C6H2F13NO2S,399.13,398.959866,49,,23,,1,79/462,17.0,462
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00871631,Perfluoromethyldecalin,51294-16-7,,,"F*.F*.FC1C(F)C(F)(F)C(F)(F)C2(F)C1C(F)(F)C(F)(F)C(F)(F)C2(F)F.FC(F)(F)* |lp:0:3,2:3,4:3,7:3,9:3,10:3,12:3,13:3,15:3,18:3,19:3,21:3,22:3,24:3,25:3,27:3,28:3,29:3,31:3,32:3,m:1:5.6,3:5.16,33:5.16.6|",,,, ,37,6,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059834,Perfluamine,338-83-0,JAJLKEVKNDUJBG-UHFFFAOYSA-N,"1,1,2,2,3,3,3-Heptafluoro-N,N-bis(heptafluoropropyl)propan-1-amine",FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9F21N/c10-1(11,4(16,17)18)7(25,26)31(8(27,28)2(12,13)5(19,20)21)9(29,30)3(14,15)6(22,23)24",C9F21N,521.072,520.969540,100,28,79,,1,2/460,0.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20382158,"1H,1H,5H-Perfluoropentyl-1,1,2,2-tetrafluoroethylether",16627-71-7,ZNBGTBKGFZMWKR-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4-Octafluoro-5-(1,1,2,2-tetrafluoroethoxy)pentane",FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C7H4F12O/c8-2(9)5(14,15)7(18,19)4(12,13)1-20-6(16,17)3(10)11/h2-3H,1H2",C7H4F12O,332.089,332.007053,32,,45,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00892442,"Perfluoro-2,5-dimethyl-3,6-dioxanonanoic acid",13252-14-7,OIVQVBDAMYDDEM-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoic acid",OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1S/C9HF17O4/c10-2(1(27)28,5(14,15)16)29-9(25,26)4(13,7(20,21)22)30-8(23,24)3(11,12)6(17,18)19/h(H,27,28)",C9HF17O4,496.076,495.960337,49,,55,,1,10/461,2.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1074915,Triethoxy((perfluorohexyl)ethyl)silane,51851-37-7,AVYKQOAMZCAHRG-UHFFFAOYSA-N,"Triethoxy(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane",CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,"InChI=1S/C14H19F13O3Si/c1-4-28-31(29-5-2,30-6-3)8-7-9(15,16)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h4-8H2,1-3H3",C14H19F13O3Si,510.367,510.089587,87,1,87,,1,8/460,2.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20165701,"3,3-Bis(trifluoromethyl)-3-hydroxypropionic acid",1547-36-0,NOHJBOWARMTILE-UHFFFAOYSA-N,"4,4,4-Trifluoro-3-hydroxy-3-(trifluoromethyl)butanoic acid",OC(=O)CC(O)(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H4F6O3/c6-4(7,8)3(14,1-2(12)13)5(9,10)11/h14H,1H2,(H,12,13)",C5H4F6O3,226.074,226.006463,34,,60,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7027831,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,24448-09-7,PLGACQRCZCVKGK-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-N-(2-hydroxyethyl)-N-methyloctane-1-sulfonamide",CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H8F17NO3S/c1-29(2-3-30)33(31,32)11(27,28)9(22,23)7(18,19)5(14,15)4(12,13)6(16,17)8(20,21)10(24,25)26/h30H,2-3H2,1H3",C11H8F17NO3S,557.22,556.995343,113,,29,,1,21/496,4.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50441560,"Methyl 2H,2H,3H,3H-perfluoroheptanoate",132424-36-3,XNPUIKGMNMTLOL-UHFFFAOYSA-N,"Methyl 4,4,5,5,6,6,7,7,7-nonafluoroheptanoate",COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H7F9O2/c1-19-4(18)2-3-5(9,10)6(11,12)7(13,14)8(15,16)17/h2-3H2,1H3",C8H7F9O2,306.128,306.030233,35,,23,,2,9/497,2.0,497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379359,2-Vinylperfluorobutane,239795-57-4,GBZVNPLYXNEEFL-UHFFFAOYSA-N,"3,4,4,5,5,5-Hexafluoro-3-(trifluoromethyl)pent-1-ene",FC(F)(F)C(F)(F)C(F)(C=C)C(F)(F)F,"InChI=1S/C6H3F9/c1-2-3(7,5(10,11)12)4(8,9)6(13,14)15/h2H,1H2",C6H3F9,246.076,246.009104,23,,29,,2,2/198,1.0,198
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30190948,"Perfluoro-1,4-diiodobutane",375-50-8,JILAKKYYZPDQBE-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4-Octafluoro-1,4-diiodobutane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C4F8I2/c5-1(6,3(9,10)13)2(7,8)4(11,12)14",C4F8I2,453.84,453.796170,73,,64,,1,124/461,27.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80880145,"1,4-Divinylperfluorobutane",678-65-9,XRSMAKAYKVRPSA-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6-Octafluoroocta-1,7-diene",FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C=C,"InChI=1S/C8H6F8/c1-3-5(9,10)7(13,14)8(15,16)6(11,12)4-2/h3-4H,1-2H2",C8H6F8,254.123,254.034175,37,,46,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379879,2-(Perfluoro-3-methylbutyl)ethyl methacrylate,65195-44-0,JTEKNLSWXJADLG-UHFFFAOYSA-N,"3,3,4,4,5,6,6,6-Octafluoro-5-(trifluoromethyl)hexyl 2-methylprop-2-enoate",CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C11H9F11O2/c1-5(2)6(23)24-4-3-7(12,13)9(15,16)8(14,10(17,18)19)11(20,21)22/h1,3-4H2,2H3",C11H9F11O2,382.173,382.042689,31,,30,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4059914,3:1 Fluorotelomer alcohol,375-01-9,WXJFKAZDSQLPBX-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H3F7O/c5-2(6,1-12)3(7,8)4(9,10)11/h12H,1H2",C4H3F7O,200.056,200.007212,89,,96,,1,5/505,1.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80880160,N-(Phenylmethyl)perfluorobutanamide,560-02-1,JGYHLDPCXQPJCA-UHFFFAOYSA-N,"N-Benzyl-2,2,3,3,4,4,4-heptafluorobutanamide",FC(F)(F)C(F)(F)C(F)(F)C(=O)NCC1=CC=CC=C1,"InChI=1S/C11H8F7NO/c12-9(13,10(14,15)11(16,17)18)8(20)19-6-7-4-2-1-3-5-7/h1-5H,6H2,(H,19,20)",C11H8F7NO,303.18,303.049411,30,,17,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30340244,"1H,1H,7H-Perfluoroheptyl 4-methylbenzenesulfonate",424-16-8,OXJVZWUUXGCJLH-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptyl 4-methylbenzene-1-sulfonate",CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C14H10F12O3S/c1-7-2-4-8(5-3-7)30(27,28)29-6-10(17,18)12(21,22)14(25,26)13(23,24)11(19,20)9(15)16/h2-5,9H,6H2,1H3",C14H10F12O3S,486.27,486.015903,34,,,,2,31/496,6.0,496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00188993,Methyl heptafluoropropylketone,355-17-9,XJYXROGTQYHLTH-UHFFFAOYSA-N,"3,3,4,4,5,5,5-Heptafluoropentan-2-one",CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H3F7O/c1-2(13)3(6,7)4(8,9)5(10,11)12/h1H3",C5H3F7O,212.067,212.007212,37,,58,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059970,Perfluoropropanoic acid,422-64-0,LRMSQVBRUNSOJL-UHFFFAOYSA-N,Pentafluoropropanoic acid,OC(=O)C(F)(F)C(F)(F)F,"InChI=1S/C3HF5O2/c4-2(5,1(9)10)3(6,7)8/h(H,9,10)",C3HF5O2,164.031,163.989670,92,29,120,1,1,6/460,1.0,460
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50583510,"(1S,4S)-3-(Heptafluorobutyryl)camphor",115224-00-5,PEWOESYEGLBLNR-NSMOOJLNSA-N,"(1S,4S)-3-(2,2,3,3,4,4,4-Heptafluorobutanoyl)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",CC1(C)[C@H]2CC[C@]1(C)C(=O)C2C(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C14H15F7O2/c1-10(2)6-4-5-11(10,3)8(22)7(6)9(23)12(15,16)13(17,18)14(19,20)21/h6-7H,4-5H2,1-3H3/t6-,7?,11+/m0/s1",C14H15F7O2,348.261,348.096027,34,,14,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10861881,Perfluorobutanoic anhydride,336-59-4,UFFSXJKVKBQEHC-UHFFFAOYSA-N,Heptafluorobutanoic anhydride,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8F14O3/c9-3(10,5(13,14)7(17,18)19)1(23)25-2(24)4(11,12)6(15,16)8(20,21)22",C8F14O3,410.063,409.962388,82,56,109,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5062849,Ethyl perfluorooctanoate,3108-24-5,JTOFFHFAQBLPTM-UHFFFAOYSA-N,Ethyl pentadecafluorooctanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H5F15O2/c1-2-27-3(26)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h2H2,1H3",C10H5F15O2,442.124,442.005002,49,,53,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20379765,"Methyl 1H,1H-perfluoropropyl ether",378-16-5,ZYAMKYAPIQPWQR-UHFFFAOYSA-N,"1,1,1,2,2-Pentafluoro-3-methoxypropane",COCC(F)(F)C(F)(F)F,"InChI=1S/C4H5F5O/c1-10-2-3(5,6)4(7,8)9/h2H2,1H3",C4H5F5O,164.075,164.026056,24,,43,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30380842,Difluoromethyl 2H-perfluoropropyl ether,56860-85-6,WSIIYENBWBHASS-UHFFFAOYSA-N,"1-(Difluoromethoxy)-1,1,2,3,3,3-hexafluoropropane",FC(F)OC(F)(F)C(F)C(F)(F)F,"InChI=1S/C4H2F8O/c5-1(3(8,9)10)4(11,12)13-2(6)7/h1-2H",C4H2F8O,218.046,217.997790,20,,40,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80880403,"1H,1H,3H-Perfluorobutyl 2-methylacrylate",36405-47-7,DFVPUWGVOPDJTC-UHFFFAOYSA-N,"2,2,3,4,4,4-Hexafluorobutyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)C(F)(F)F,"InChI=1S/C8H8F6O2/c1-4(2)5(15)16-3-7(10,11)6(9)8(12,13)14/h6H,1,3H2,2H3",C8H8F6O2,250.14,250.042848,35,,68,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60380219,"(2H-Perfluoroethyl)(1H,1H,3H-perfluoropropyl)ether",16627-68-2,HCBRSIIGBBDDCD-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane",FC(F)C(F)(F)COC(F)(F)C(F)F,"InChI=1S/C5H4F8O/c6-2(7)4(10,11)1-14-5(12,13)3(8)9/h2-3H,1H2",C5H4F8O,232.073,232.013440,30,,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90558000,6:2 Fluorotelomer phosphate monoester,57678-01-0,FZTRDYSPWWJCOF-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl dihydrogen phosphate",OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H6F13O4P/c9-3(10,1-2-25-26(22,23)24)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h1-2H2,(H2,22,23,24)",C8H6F13O4P,444.085,443.979612,50,,19,,1,27/505,5.0,505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50381073,"Perfluoro-3,6-dioxadecanoic acid",137780-69-9,PPSAKBBLKCJDCR-UHFFFAOYSA-N,"Difluoro[1,1,2,2-tetrafluoro-2-(nonafluorobutoxy)ethoxy]acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O4/c9-2(10,1(24)25)26-7(20,21)8(22,23)27-6(18,19)4(13,14)3(11,12)5(15,16)17/h(H,24,25)",C8HF15O4,446.068,445.963531,38,,37,,1,52/299,17.0,299
